date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2022-07-29,0.0144736296503165,-0.000586443580687046,37,0.00036358647845275826,-0.0016245476435869932,0.0005210796953178942,-0.000586443580687046,7.456500875751931e-25,3.5919236542104237e-96,4.972398142590203e-100,1.0
2022-08-01,-0.0029657922080693,-0.0007081223884597421,37,0.0002418753029234654,-0.004849924705922604,0.0027591390535235405,-0.0007081223884597421,6.0999201501961485e-25,3.813414489647821e-96,1.7047584985019076e-100,1.0
2022-08-02,-0.0066191117752325,-0.0003943439805880189,37,0.00020116098129820863,-0.006241294555366039,2.5934656150639057e-05,-0.0003943439805880189,5.410595538271002e-25,6.920236672108776e-96,1.5682008033862598e-100,1.0
2022-08-03,0.0155381597683022,3.177810140186921e-05,37,0.00016066964666279222,-0.0008321446366608143,0.003055532230064273,3.177810140186921e-05,5.458631133764786e-25,6.509749556402554e-96,1.8924076753522816e-100,1.0
2022-08-04,-0.0006758848769574,-0.0003562165657058358,37,0.00012056395097172386,-0.001158793573267758,0.0028003286570310593,-0.0003562165657058358,5.031243760648822e-25,6.380383386601255e-96,3.018213117727479e-101,1.0
2022-08-05,-0.0016914020326248,-0.00019174393673893064,37,8.100514503289291e-05,-0.00011713935236912221,0.005378133617341518,-0.00019174393673893064,4.878372282131549e-25,6.329994679404923e-96,5.795363481007722e-102,1.0
2022-08-08,-0.001161621198921,1.599413553776685e-05,37,-3.2676050112456865e-05,0.0005852350732311606,0.002128084423020482,1.599413553776685e-05,4.945065441341697e-25,5.175525150716781e-96,1.851125548151169e-102,1.0
2022-08-09,-0.0039790454203481,0.00016341231821570545,37,-6.848639880591536e-05,0.000979977659881115,0.0029407446272671223,0.00016341231821570545,5.124258294003592e-25,4.491929892521354e-96,1.030641197791133e-102,1.0
2022-08-10,0.0207864950417452,0.0004124227853026241,38,7.385284281872032e-05,-0.0036847381852567196,0.0029439476784318686,0.0004124227853026241,5.04395220158817e-25,3.646050528638244e-96,1.150317635705703e-102,1.0
2022-08-11,0.0,0.00026544014690443873,38,3.6314528201906006e-05,0.00037957343738526106,0.002919283462688327,0.00026544014690443873,5.124407344980102e-25,3.5851298902333004e-96,1.6622234147552202e-103,1.0
